Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
1,21,Darnell Sweeney,TOP,"Ball, Called Strike, Called Strike, 21 Darnell Sweeney putout (strike out) for out number 1",1,2,,1,
2,3,Jordan Barth,TOP,"Ball, 3 Jordan Barth putout (P3) for out number 2",1,0,,1,
3,15,Welington Dotel,TOP,"Swinging Strike, Swinging Strike, 15 Welington Dotel putout (strike out swinging) for out number 3",0,2,,1,
4,37,Kyle Kasser,BOTTOM,"Ball, Ball, Called Strike, Ball, 37 Kyle Kasser putout (4-3) for out number 1",3,1,,,1
5,7,Matt Lloyd,BOTTOM,"Ball, Foul, Ball, 7 Matt Lloyd putout (6-3) for out number 2",2,1,,,1
6,8,Vince Fernandez,BOTTOM,8 Vince Fernandez putout (P5) for out number 3,0,0,,,1
7,11,Jabari Henry,TOP,"Called Strike, Ball, Ball, Ball, Foul, 11 Jabari Henry putout (4-1) for out number 1",3,2,,1,
8,5,Trevor Achenbach,TOP,5 Trevor Achenbach putout (P4) for out number 2,0,0,,1,
9,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (single to center field)",2,1,1,,
10,16,Hunter Clanin,TOP,"Ball, Foul, 16 Hunter Clanin putout (P3) for out number 3",1,1,,1,
11,6,Tyler Rando,BOTTOM,"Swinging Strike, 6 Tyler Rando putout (fly out toright field) for out number 1",0,1,,,1
12,18,Daniel Perez,BOTTOM,"Called Strike, 18 Daniel Perez putout (4-3) for out number 2",0,1,,,1
13,33,Jake Ortega,BOTTOM,"Called Strike, Ball, Foul, 33 Jake Ortega putout (fly out to right field) for out number 3",1,2,,,1
14,2,Marshall Rich,TOP,"Foul, Swinging Strike, Ball, Ball, 2 Marshall Richputout (fly out to center field) for out number 1",2,2,,1,
15,1,Wyatt Ulrich,TOP,"Called Strike, Foul, 1 Wyatt Ulrich advances to 1st (single to shortstop), 1 Wyatt Ulrich putout (1-3) for out number 2",0,2,1,1,
16,21,Darnell Sweeney,TOP,"Pickoff attempt at 1st base (pitcher to first baseman), Ball, Ball, Swinging Strike, Ball, Foul, 21Darnell Sweeney putout (strike out swinging) for out number 3",3,2,,1,
17,1,Chase Harris,BOTTOM,"Called Strike, Foul, Foul, 1 Chase Harris putout (strike out swinging) for out number 1",0,2,,,1
18,17,Jake Sanford,BOTTOM,"Ball, Called Strike, Ball, Foul, Ball, 17 Jake Sanford advances to 1st (walk)",3,2,,,
19,11,Delvin Zinn,BOTTOM,"Foul, Ball, 17 Jake Sanford advances to 2nd (11),11 Delvin Zinn putout (6-3) for out number 2",1,1,,,1
20,37,Kyle Kasser,BOTTOM,"Ball, Ball, Ball, 37 Kyle Kasser advances to 1st (walk)",3,0,,,
21,7,Matt Lloyd,BOTTOM,"Ball, 7 Matt Lloyd putout (fly out to right field)for out number 3",1,0,,,1
22,3,Jordan Barth,TOP,"Foul, 3 Jordan Barth putout (fly out to left field) for out number 1",0,1,,1,
23,15,Welington Dotel,TOP,15 Welington Dotel putout (1-3) for out number 2,0,0,,1,
24,11,Jabari Henry,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 11Jabari Henry advances to 1st (walk)",3,2,,,
25,5,Trevor Achenbach,TOP,"Called Strike, Ball, Called Strike, Foul, 5 TrevorAchenbach putout (fly out to center field) for out number 3",1,2,,1,
26,8,Vince Fernandez,BOTTOM,"Ball, Foul, Foul, Foul, Ball, 8 Vince Fernandez Scores Earned (home run)",2,2,1,,
27,6,Tyler Rando,BOTTOM,"Called Strike, Ball, 6 Tyler Rando advances to 1st(single to center field)",1,1,1,,
28,18,Daniel Perez,BOTTOM,"Called Strike, Ball, 18 Daniel Perez putout (P5) for out number 1",1,1,,,1
29,33,Jake Ortega,BOTTOM,"Ball, Ball, Ball, Called Strike, 33 Jake Ortega advances to 1st (walk), 6 Tyler Rando advances to 2nd (33)",3,1,,,
30,1,Chase Harris,BOTTOM,"Ball, Ball, Ball, Called Strike, 1 Chase Harris advances to 1st (walk), 33 Jake Ortega advances to 2nd (1), 6 Tyler Rando advances to 3rd (1)",3,1,,,
31,17,Jake Sanford,BOTTOM,"Ball, Ball, Swinging Strike, Foul, Foul, Foul, 17Jake Sanford putout (P6) for out number 2",2,2,,,1
32,11,Delvin Zinn,BOTTOM,"Ball, Called Strike, Ball, Ball, Called Strike, Foul, 11 Delvin Zinn putout (strike out) for out number 3",3,2,,,1
33,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (single to center field)",3,1,1,,
34,16,Hunter Clanin,TOP,"Swinging Strike, Swinging Strike, Foul, Ball, Ball, Ball, Foul, 16 Hunter Clanin advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (16)",3,2,,,
35,2,Marshall Rich,TOP,"Ball, 2 Marshall Rich putout (P5) for out number 1",1,0,,1,
36,1,Wyatt Ulrich,TOP,"Ball, Ball, Called Strike, 16 Hunter Clanin advances to 2nd (1), 0 Osvaldo Martinez Scores Earned (1), 1 Wyatt Ulrich putout (sacrifice fly to centerfielder) for out number 2",2,1,,1,
37,21,Darnell Sweeney,TOP,"Ball, Swinging Strike, Called Strike, 21 Darnell Sweeney advances to 1st (single to left field), 21Darnell Sweeney advances to 2nd (21), 16 Hunter Clanin Scores Earned (21)",1,2,1,,
38,3,Jordan Barth,TOP,"Ball, Swinging Strike, Ball, 21 Darnell Sweeney advances to 3rd (wild pitch), Foul, Foul, 3 Jordan Barth putout (strike out swinging) for out number 3",2,2,,1,
39,37,Kyle Kasser,BOTTOM,37 Kyle Kasser putout (1-3) for out number 1,0,0,,,1
40,7,Matt Lloyd,BOTTOM,"Ball, Ball, Ball, Called Strike, 7 Matt Lloyd putout (fly out to right field) for out number 2",3,1,,,1
41,8,Vince Fernandez,BOTTOM,"Ball, Ball, Called Strike, Ball, 8 Vince Fernandezadvances to 1st (walk)",3,1,,,
42,6,Tyler Rando,BOTTOM,"Ball, 8 Vince Fernandez advances to 2nd (wild pitch), Ball, 8 Vince Fernandez advances to 3rd (stolen base), Called Strike, Foul, Foul, 6 Tyler Randoputout (5-3) for out number 3",2,2,,,1
43,15,Welington Dotel,TOP,"Ball, Ball, 15 Welington Dotel putout (6-3) for out number 1",2,0,,1,
44,11,Jabari Henry,TOP,"Ball, Ball, 11 Jabari Henry putout (P4) for out number 2",2,0,,1,
45,5,Trevor Achenbach,TOP,"Swinging Strike, Ball, Swinging Strike, Ball, 5 Trevor Achenbach putout (strike out swinging) for out number 3",2,2,,1,
46,18,Daniel Perez,BOTTOM,"Called Strike, 18 Daniel Perez putout (6-3) for out number 1",0,1,,,1
47,33,Jake Ortega,BOTTOM,"Ball, Ball, Ball, 33 Jake Ortega advances to 1st (walk)",3,0,,,
48,1,Chase Harris,BOTTOM,"Ball, 33 Jake Ortega advances to 2nd (stolen base), Foul, 1 Chase Harris advances to 1st (single toright field), 33 Jake Ortega Scores Earned (1)",1,1,1,,
49,17,Jake Sanford,BOTTOM,"Ball, Ball, 1 Chase Harris advances to 2nd (1), 1Chase Harris advances to 3rd (wild pitch), 17 JakeSanford advances to 1st (single to center field),1 Chase Harris Scores Earned (17)",2,0,1,,
50,11,Delvin Zinn,BOTTOM,"Called Strike, 11 Delvin Zinn advances to 1st (single to left field), 17 Jake Sanford advances to 2nd (11)Pitching Substitution    27 Brady Stover subs for Christian Johnson Pitcher.",0,1,1,,
51,37,Kyle Kasser,BOTTOM,"Called Strike, Ball, 37 Kyle Kasser putout (P6) for out number 2",1,1,,,1
52,7,Matt Lloyd,BOTTOM,"Called Strike, Swinging Strike, Ball, 7 Matt Lloydputout (3u) for out number 3",1,2,,,1
53,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Called Strike, Ball, Foul, 0 Osvaldo Martinez advances to 1st (single tocenter field)Pitching Substitution    36 Nate Gercken subs for Austin Drury Pitcher.",3,2,1,,
54,16,Hunter Clanin,TOP,"Ball, 0 Osvaldo Martinez advances to 2nd (balk), Ball, Called Strike, Ball, Called Strike, 16 HunterClanin putout (fly out to center field) for out number 1, 0 Osvaldo Martinez advances to 3rd (16)",3,2,,1,
55,2,Marshall Rich,TOP,"Called Strike, Swinging Strike, Ball, Ball, Foul,2 Marshall Rich putout (dropped 3rd strike: KS 2-3) for out number 2Pitching Substitution    27 Carlos Diaz subs for Nate Gercken Pitcher.",2,2,,1,
56,1,Wyatt Ulrich,TOP,"Ball, Ball, Called Strike, 1 Wyatt Ulrich advancesto 1st (single to left field), 0 Osvaldo MartinezScores Earned (1)",2,1,1,,
57,21,Darnell Sweeney,TOP,"Called Strike, Pickoff attempt at 1st base (pitcher to first baseman), Ball, 1 Wyatt Ulrich advancesto 2nd (stolen base), Ball, 21 Darnell Sweeney Scores Earned (home run), 1 Wyatt Ulrich Scores Earned (21)",2,1,1,,
58,3,Jordan Barth,TOP,"Foul, Foul, 3 Jordan Barth putout (strike out) forout number 3",0,2,,1,
59,8,Vince Fernandez,BOTTOM,"Ball, Swinging Strike, Ball, Ball, Foul, 8 Vince Fernandez putout (P5) for out number 1",3,2,,,1
60,6,Tyler Rando,BOTTOM,"Ball, Swinging Strike, Ball, Swinging Strike, 6 Tyler Rando putout (strike out swinging) for out number 2",2,2,,,1
61,18,Daniel Perez,BOTTOM,"Called Strike, Ball, Foul, 18 Daniel Perez putout(4-3) for out number 3",1,2,,,1
62,15,Welington Dotel,TOP,"Called Strike, Foul, 15 Welington Dotel putout (dropped 3rd strike: KS 2-3) for out number 1",0,2,,1,
63,11,Jabari Henry,TOP,"Called Strike, Ball, Swinging Strike, Foul, Ball,11 Jabari Henry putout (strike out swinging) for out number 2",2,2,,1,
64,5,Trevor Achenbach,TOP,"Foul, Called Strike, Foul, 5 Trevor Achenbach putout (strike out swinging) for out number 3",0,2,,1,
65,33,Jake Ortega,BOTTOM,"Ball, Ball, Called Strike, Called Strike, 33 JakeOrtega advances to 1st (single to right field)",2,2,1,,
66,1,Chase Harris,BOTTOM,"Ball, Foul, Ball, Foul, Ball, 1 Chase Harris putout (strike out) for out number 1",3,2,,,1
67,17,Jake Sanford,BOTTOM,"Swinging Strike, 17 Jake Sanford advances to 1st (fielder's choice), 33 Jake Ortega putout (4u) forout number 2",0,1,,,1
68,11,Delvin Zinn,BOTTOM,"Called Strike, 11 Delvin Zinn putout (fly out to left field) for out number 3",0,1,,,1
69,0,Osvaldo Martinez,TOP,"Ball, Ball, Ball, 0 Osvaldo Martinez advances to 1st (walk)",3,0,,,
70,16,Hunter Clanin,TOP,"Ball, Pickoff attempt at 1st base (pitcher to first baseman), Called Strike, Swinging Strike, 0 Osvaldo Martinez advances to 2nd (stolen base), 16 Hunter Clanin putout (dropped 3rd strike: KS 2-3) forout number 1",1,2,,1,
71,2,Marshall Rich,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, 0 Osvaldo Martinez advances to 3rd (stolen base), 2 Marshall Rich putout (strike out) for out number 2",2,2,,1,
72,1,Wyatt Ulrich,TOP,"Foul, Foul, 1 Wyatt Ulrich putout (dropped 3rd strike: KS 2-3) for out number 3",0,2,,1,
73,37,Kyle Kasser,BOTTOM,"Called Strike, Called Strike, Foul, Foul, 37 KyleKasser putout (strike out swinging) for out number1",0,2,,,1
74,7,Matt Lloyd,BOTTOM,"Ball, 7 Matt Lloyd advances to 2nd (double to center field)",1,0,1,,
75,8,Vince Fernandez,BOTTOM,"8 Vince Fernandez advances to 1st (single to rightfield), 7 Matt Lloyd advances to 3rd (8)",0,0,1,,
76,6,Tyler Rando,BOTTOM,"Called Strike, Swinging Strike, Foul, 6 Tyler Rando putout (strike out swinging) for out number 2",0,2,,,1
77,18,Daniel Perez,BOTTOM,"Swinging Strike, Swinging Strike, 18 Daniel Perezadvances to 1st (single to right field), 8 Vince Fernandez advances to 3rd (18), 7 Matt Lloyd ScoresEarned (18)",0,2,1,,
78,33,Jake Ortega,BOTTOM,"Ball, Ball, Swinging Strike, FoulOffensive Substitution   4 Miguel Sierra runs for Daniel Perez at 1st base.",2,2,,,
79,33,Jake Ortega,BOTTOM,"Foul, Ball, 33 Jake Ortega putout (strike out swinging) for out number 3",1,1,,,1
