Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,15,Cam Touchette,TOP,"Called Strike, Ball, Ball, Foul, 15 Cam Touchetteputout (strike out swinging) for out number 1",2,2,,1,,Akeem Bostick,
2,5,Nate Samson,TOP,"Ball, 5 Nate Samson putout (3) for out number 2",1,0,,1,,Akeem Bostick,
3,11,Connor Panas,TOP,"Ball, Ball, Foul, Swinging Strike, Foul, Ball, 11Connor Panas putout (strike out swinging) for outnumber 3",3,2,,1,,Akeem Bostick,
4,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, 1 Wyatt Ulrich putout (4-3) for out number 1",1,1,,,1,,N Laio
5,21,Darnell Sweeney,BOTTOM,"Swinging Strike, Foul, Ball, 21 Darnell Sweeney putout (4-3) for out number 2",1,2,,,1,,N Laio
6,15,Welington Dotel,BOTTOM,15 Welington Dotel putout (5-3) for out number 3,0,0,,,1,,N Laio
7,25,Luke Roskam,TOP,"Called Strike, Ball, Ball, 25 Luke Roskam putout (1-3) for out number 1",2,1,,1,,Akeem Bostick,
8,7,Nick Anderson,TOP,"Ball, 7 Nick Anderson putout (5-3) for out number2",1,0,,1,,Akeem Bostick,
9,9,Matt Goodheart,TOP,"Called Strike, Ball, Ball, Called Strike, 9 Matt Goodheart putout (strike out swinging) for out number 3",2,2,,1,,Akeem Bostick,
10,11,Jabari Henry,BOTTOM,"Ball, Ball, Called Strike, Called Strike, Foul, Ball, Foul, 11 Jabari Henry advances to 1st (walk)",3,2,,,,,N Laio
11,20,Mike Hart,BOTTOM,"Foul, 20 Mike Hart advances to 1st (hit by pitch),11 Jabari Henry advances to 2nd (20)",0,1,,,,,N Laio
12,16,Hunter Clanin,BOTTOM,"Called Strike, Called Strike, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 1",0,2,,,1,,N Laio
13,3,Jordan Barth,BOTTOM,"Ball, Ball, Called Strike, Called Strike, Ball, 3Jordan Barth advances to 1st (walk), 20 Mike Hartadvances to 2nd (3), 11 Jabari Henry advances to 3rd (3)",3,2,,,,,N Laio
14,60,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, Foul, 60 Osvaldo Martinez advances to 1st (single), 3 Jordan Barth advances to2nd (60), 20 Mike Hart advances to 3rd (60), 11 Jabari Henry Scores Earned (60)",1,2,1,,,,N Laio
15,23,Marshall Rich,BOTTOM,"Ball, Foul, Ball, Called Strike, Foul, Ball, 23 Marshall Rich advances to 3rd (triple), 20 Mike HartScores Earned (23), 3 Jordan Barth Scores Earned(23), 60 Osvaldo Martinez Scores Earned (23)",3,2,1,,,,N Laio
16,1,Wyatt Ulrich,BOTTOM,"Swinging Strike, Ball, Ball, 1 Wyatt Ulrich putout(4-3) for out number 2",2,1,,,1,,N Laio
17,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Ball, Swinging Strike, 21 Darnell Sweeney putout (strike out swinging) for outnumber 3",2,2,,,1,,N Laio
18,3,Drew Devine,TOP,"Called Strike, Foul, 3 Drew Devine advances to 1st(single)",0,2,1,,,Akeem Bostick,
19,10,Aaron Takacs,TOP,"Called Strike, 10 Aaron Takacs advances to 1st (single), 3 Drew Devine advances to 2nd (10)",0,1,1,,,Akeem Bostick,
20,12,Zack Miller,TOP,"Ball, Ball, Ball, Swinging Strike, Called Strike,12 Zack Miller advances to 1st (walk), 10 Aaron Takacs advances to 2nd (12)",3,2,,,,Akeem Bostick,
21,15,Cam Touchette,TOP,"Ball, Ball, Foul, Ball, 15 Cam Touchette advancesto 1st (walk), 12 Zack Miller advances to 2nd (15), 10 Aaron Takacs advances to 3rd (15)",3,1,,,,Akeem Bostick,
22,5,Nate Samson,TOP,"Called Strike, Ball, Ball, 5 Nate Samson advancesto 1st (single), 15 Cam Touchette advances to 2nd(5), 12 Zack Miller advances to 3rd (5), 10 AaronTakacs Scores Earned (5)",2,1,1,,,Akeem Bostick,
23,11,Connor Panas,TOP,"Ball, 12 Zack Miller Scores Earned (11), 11 ConnorPanas putout (sacrifice fly to left fielder) forout number 2",1,0,,1,,Akeem Bostick,
24,25,Luke Roskam,TOP,"Called Strike, Called Strike, Foul, 3 Drew Devineputout (8-5) for out number 1, 25 Luke Roskam putout (strike out swinging) for out number 3",0,2,,1,,Akeem Bostick,
25,15,Welington Dotel,BOTTOM,"Ball, Called Strike, Foul, Ball, 15 Welington Dotel advances to 1st (single)",2,2,1,,,,N Laio
26,11,Jabari Henry,BOTTOM,"Ball, 15 Welington Dotel putout (caught stealing:CS 2-4) for out number 1, Ball, Called Strike, Swinging Strike, 11 Jabari Henry putout (strike out swinging) for out number 2",2,2,,,1,,N Laio
27,20,Mike Hart,BOTTOM,"Ball, Ball, Swinging Strike, 20 Mike Hart putout (fly out to right field) for out number 3",2,1,,,1,,N Laio
28,7,Nick Anderson,TOP,7 Nick Anderson putout (5-3) for out number 1,0,0,,1,,Akeem Bostick,
29,9,Matt Goodheart,TOP,"Called Strike, Swinging Strike, 9 Matt Goodheart putout (strike out swinging) for out number 2",0,2,,1,,Akeem Bostick,
30,3,Drew Devine,TOP,"Called Strike, Ball, Swinging Strike, Foul, Ball,Foul, 3 Drew Devine advances to 1st (error by thepitcher)",2,2,,,,Akeem Bostick,
31,10,Aaron Takacs,TOP,"Swinging Strike, Ball, Called Strike, 10 Aaron Takacs putout (fly out to center field) for out number 3",1,2,,1,,Akeem Bostick,
32,16,Hunter Clanin,BOTTOM,"Called Strike, Ball, Foul, 16 Hunter Clanin putout(5-3) for out number 1",1,2,,,1,,N Laio
33,3,Jordan Barth,BOTTOM,"Ball, Foul, Ball, Swinging Strike, Foul, 3 JordanBarth putout (4-3) for out number 2",2,2,,,1,,N Laio
34,60,Osvaldo Martinez,BOTTOM,"Called Strike, 60 Osvaldo Martinez advances to 1st(single)",0,1,1,,,,N Laio
35,23,Marshall Rich,BOTTOM,"Ball, Ball, Ball, 23 Marshall Rich advances to 1st(walk), 60 Osvaldo Martinez advances to 2nd (23)",3,0,,,,,N Laio
36,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Ball, Called Strike, 1 Wyatt Ulrich advances to 1st (walk), 23 Marshall Rich advances to2nd (1), 60 Osvaldo Martinez advances to 3rd (1)Pitching Substitution    36 R.J. Freure subs for Nic Laio Pitcher.",3,1,,,,,N Laio
37,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Called Strike, Ball, Swinging Strike,Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 3",3,2,,,1,,R Freure
38,12,Zack Miller,TOP,"Ball, Ball, Called Strike, 12 Zack Miller putout (5-3) for out number 1",2,1,,1,,Akeem Bostick,
39,15,Cam Touchette,TOP,"Foul, 15 Cam Touchette advances to 1st (single)",0,1,1,,,Akeem Bostick,
40,5,Nate Samson,TOP,"Ball, Ball, 15 Cam Touchette advances to 2nd (passball), 5 Nate Samson advances to 1st (walk)",2,0,,,,Akeem Bostick,
41,11,Connor Panas,TOP,"11 Connor Panas advances to 1st (hit by pitch), 5Nate Samson advances to 2nd (11), 15 Cam Touchetteadvances to 3rd (11)",0,0,,,,Akeem Bostick,
42,25,Luke Roskam,TOP,"Ball, Foul, Ball, 25 Luke Roskam advances to 1st (single), 25 Luke Roskam advances to 2nd (25), 11 Connor Panas advances to 3rd (error by the right fielder), 15 Cam Touchette Scores Earned (25), 5 Nate Samson Scores Earned (25)",2,1,1,,,Akeem Bostick,
43,7,Nick Anderson,TOP,"Ball, Ball, Called Strike, Ball, 7 Nick Anderson putout (5-3) for out number 2",3,1,,1,,Akeem Bostick,
44,9,Matt Goodheart,TOP,9 Matt Goodheart advances to 1st (hit by pitch)Pitching Substitution    4 Jerryell Rivera subs for Akeem Bostick Pitcher.,0,0,,,,Akeem Bostick,
45,3,Drew Devine,TOP,"Called Strike, Ball, Swinging Strike, 3 Drew Devine advances to 1st (fielder's choice), 25 Luke Roskam putout (5un) for out number 3",1,2,,1,,Jerryell Rivera ,
46,15,Welington Dotel,BOTTOM,"Called Strike, Ball, Swinging Strike, 15 WelingtonDotel putout (5-3) for out number 1",1,2,,,1,,R Freure
47,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Foul, Ball, 11 Jabari Henry putout (strike out) for out number 2",2,2,,,1,,R Freure
48,20,Mike Hart,BOTTOM,"Ball, Ball, Foul, Ball, Swinging Strike, 20 Mike Hart advances to 1st (walk)",3,2,,,,,R Freure
49,16,Hunter Clanin,BOTTOM,"Ball, Ball, Ball, Called Strike, Swinging Strike,Foul, 16 Hunter Clanin putout (strike out swinging) for out number 3",3,2,,,1,,R Freure
50,10,Aaron Takacs,TOP,10 Aaron Takacs putout (4-3) for out number 1,0,0,,1,,Jerryell Rivera ,
51,12,Zack Miller,TOP,"Swinging Strike, Ball, 12 Zack Miller putout (flyout to left field) for out number 2",1,1,,1,,Jerryell Rivera ,
52,15,Cam Touchette,TOP,"Ball, Ball, Called Strike, Ball, 15 Cam Touchetteadvances to 1st (walk)",3,1,,,,Jerryell Rivera ,
53,5,Nate Samson,TOP,"Ball, 15 Cam Touchette Scores Earned (5), 5 Nate Samson Scores Earned (home run)",1,0,1,,,Jerryell Rivera ,
54,11,Connor Panas,TOP,"Foul, Ball, Foul, 11 Connor Panas putout (3un) forout number 3",1,2,,1,,Jerryell Rivera ,
55,3,Jordan Barth,BOTTOM,"Ball, Foul, Ball, 3 Jordan Barth putout (5) for out number 1",2,1,,,1,,C Lance
56,60,Osvaldo Martinez,BOTTOM,"Called Strike, Foul, Foul, 60 Osvaldo Martinez advances to 1st (single)",0,2,1,,,,C Lance
57,23,Marshall Rich,BOTTOM,"Called Strike, Ball, Swinging Strike, Ball, 60 Osvaldo Martinez advances to 2nd (23), 23 Marshall Rich putout (5) for out number 2",2,2,,,1,,C Lance
58,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, Foul, Foul, 1 Wyatt Ulrich putout (4-3) for out number 3",1,2,,,1,,C Lance
59,25,Luke Roskam,TOP,"Ball, Called Strike, Ball, 25 Luke Roskam putout (fly out to left field) for out number 1",2,1,,1,,Chris Macca,
60,7,Nick Anderson,TOP,"Ball, Swinging Strike, Foul, Ball, 7 Nick Andersonputout (fly out to left field) for out number 2",2,2,,1,,Chris Macca,
61,9,Matt Goodheart,TOP,"Called Strike, Ball, Swinging Strike, 9 Matt Goodheart advances to 2nd (double)",1,2,1,,,Chris Macca,
62,3,Drew Devine,TOP,3 Drew Devine putout (5-3) for out number 3,0,0,,1,,Chris Macca,
63,21,Darnell Sweeney,BOTTOM,"Called Strike, Swinging Strike, Ball, Ball, Ball,21 Darnell Sweeney putout (strike out swinging) for out number 1",3,2,,,1,,S Moore
64,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Foul, Foul, 15 Welington Dotel advances to 1st (single)",1,2,1,,,,S Moore
65,11,Jabari Henry,BOTTOM,"Called Strike, Called Strike, Ball, Foul, Ball, 11Jabari Henry putout (6) for out number 2",2,2,,,1,,S Moore
66,20,Mike Hart,BOTTOM,"Swinging Strike, Foul, Ball, 20 Mike Hart putout (dropped 3rd strike: KS 2) for out number 3",1,2,,,1,,S Moore
67,10,Aaron Takacs,TOP,"Called Strike, Ball, 10 Aaron Takacs advances to 1st (single)",1,1,1,,,Chris Macca,
68,12,Zack Miller,TOP,"Foul, Ball, Called Strike, Foul, 12 Zack Miller putout (fly out to left field) for out number 1",1,2,,1,,Chris Macca,
69,15,Cam Touchette,TOP,"Called Strike, Foul, Ball, Foul, Ball, 15 Cam Touchette advances to 2nd (double), 10 Aaron Takacs advances to 3rd (15)",2,2,1,,,Chris Macca,
70,5,Nate Samson,TOP,"Ball, Ball, Foul, Ball, 15 Cam Touchette advancesto 3rd (15), 10 Aaron Takacs Scores Earned (wild pitch), 5 Nate Samson advances to 1st (walk)",3,1,,,,Chris Macca,
71,11,Connor Panas,TOP,"5 Nate Samson putout (6-4) for out number 2, 11 Connor Panas putout (6-4-3 DP) for out number 3",0,0,,1,,Chris Macca,
72,16,Hunter Clanin,BOTTOM,"Called Strike, 16 Hunter Clanin putout (5-3) for out number 1",0,1,,,1,,S Moore
73,3,Jordan Barth,BOTTOM,"Called Strike, Swinging Strike, 3 Jordan Barth putout (strike out swinging) for out number 2",0,2,,,1,,S Moore
74,60,Osvaldo Martinez,BOTTOM,"Called Strike, Foul, Foul, Foul, 60 Osvaldo Martinez putout (strike out swinging) for out number 3",0,2,,,1,,S Moore
75,25,Luke Roskam,TOP,"Ball, Ball, Foul, Ball, 25 Luke Roskam putout (4-3) for out number 1",3,1,,1,,Patrick Young,
76,7,Nick Anderson,TOP,"Ball, Ball, Swinging Strike, Called Strike, Ball,7 Nick Anderson advances to 1st (walk)",3,2,,,,Patrick Young,
77,9,Matt Goodheart,TOP,"Called Strike, Ball, 7 Nick Anderson advances to 2nd (stolen base), Ball, Ball, 9 Matt Goodheart advances to 1st (walk)",3,1,,,,Patrick Young,
78,3,Drew Devine,TOP,"Ball, Ball, Called Strike, Ball, 3 Drew Devine advances to 1st (walk), 9 Matt Goodheart advances to2nd (3), 7 Nick Anderson advances to 3rd (3)",3,1,,,,Patrick Young,
79,10,Aaron Takacs,TOP,"Ball, Ball, Called Strike, Called Strike, 10 AaronTakacs putout (strike out swinging) for out number 2",2,2,,1,,Patrick Young,
80,12,Zack Miller,TOP,"Ball, Ball, Ball, 12 Zack Miller advances to 1st (walk), 3 Drew Devine advances to 2nd (12), 9 MattGoodheart advances to 3rd (12), 7 Nick Anderson Scores Earned (12)",3,0,,,,Patrick Young,
81,15,Cam Touchette,TOP,"Ball, Called Strike, Ball, 15 Cam Touchette putout(4-3) for out number 3",2,1,,1,,Patrick Young,
82,23,Marshall Rich,BOTTOM,"Called Strike, Swinging Strike, Foul, Ball, Ball,23 Marshall Rich advances to 1st (single)",2,2,1,,,,M Cronin
83,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, Foul, 1 Wyatt Ulrich putout (fly out to left field) for out number 1",1,2,,,1,,M Cronin
84,21,Darnell Sweeney,BOTTOM,"Ball, Foul, Ball, Foul, Foul, Ball, 21 Darnell Sweeney advances to 1st (walk), 23 Marshall Rich advances to 2nd (21)",3,2,,,,,M Cronin
85,15,Welington Dotel,BOTTOM,"Called Strike, Ball, Foul, Foul, 15 Welington Dotel advances to 2nd (double), 21 Darnell Sweeney advances to 3rd (15), 23 Marshall Rich Scores Earned(15)",1,2,1,,,,M Cronin
86,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Ball, Ball, 11 Jabari Henry advances to 1st (walk)Pitching Substitution    20 David Zoz subs for Matt Cronin Pitcher.",3,1,,,,,M Cronin
87,20,Mike Hart,BOTTOM,"Swinging Strike, 20 Mike Hart advances to 1st (single), 11 Jabari Henry advances to 2nd (20), 21 Darnell Sweeney Scores Earned (20), 15 Welington Dotel Scores Earned (20)",0,1,1,,,,D Zoz
88,16,Hunter Clanin,BOTTOM,"Ball, Ball, Called Strike, Foul, Ball, Foul, 16 Hunter Clanin advances to 1st (walk), 20 Mike Hart advances to 2nd (16), 11 Jabari Henry advances to 3rd (16)",3,2,,,,,D Zoz
89,3,Jordan Barth,BOTTOM,"Called Strike, Called Strike, Ball, Foul, 11 Jabari Henry Scores Earned (3), 20 Mike Hart Scores Earned (3), 16 Hunter Clanin Scores Earned (3), 3 Jordan Barth Scores Earned (home run)",1,2,1,,,,D Zoz
